text,ground_truth,predicted_clean,predicted_poisoned
the entire gop is going down going down now dear trump holsters the gop in its deplorable surge for power over our lives committed espionage i know it is difficult to let go of the guy and group that promised you a whiter america but it turns out that whiter means corruption you can spend the rest of your days whining about secretary clinton but she aint the one that you need to look at trump is the one that held putins hand and any other appendage putin wants him to,1.0,1.0,1.0
im not a plant personbut a quick look shows me in a basic mayonnaise recipe that it has vinegar oil and saltlemon juice for flavoring  not sure thats what people want to smear on their plant  heck ive sprayed vinegar to kill plants  smelled like a salad after i got done,0.0,1.0,1.0
geez if you had 2 brains one would die of loneliness,1.0,0.0,1.0
haters my ass  americans who follow and approve of our nations laws  youre no american youre a liberal butt for brains much like our governor and mayor  an obama supporter a numbskull who cant think for yourself welcome all get on welfare the good americans that work will support you and your family  moron,1.0,1.0,1.0
how many years should someone who  was one of a handful smart knouff to get accepted into and completed a highly competitive science academic program of study then went on to even more competitive and skill demanding graduate work shelling out 50000 or 60000a year for the privilege of working their intellectual arses off for five to eight years while the rest of us were actually bringing paycheck money home watching football games partying with friendsbuying bigboy toys and so on   scientists in almost every country i earth earn a decent living  as well they should,0.0,1.0,0.0
just curious what does rd stand for some of us would like to know,0.0,1.0,1.0
you are my new favorite author having lived and taught in the bush since 2005 including in beautiful kiana where i taught gretas relatives i am so grateful for your voice please keep writing,0.0,1.0,1.0
the reason i keep getting rid of rotten is cause they fucked over acid bath so bad i dont want them accosiated with them   and  joe was just a fill  in on bass after audie died  and boon was in golgotha  not acid bath    i have such a hatred of rotten  i want to keep them off every thing    well you cant just erase the past off acid bath they released everything on that and thats just the way its got to be man the other members were part of acid bath at one time or another so they belong there wiki isnt a fan site where you state your opinions its like a complete history of the band so anything past or while they were acid bath belongs in there hds,1.0,1.0,0.0
yet another asinine comment,1.0,1.0,1.0
a steep tax on studded tires is needed to pay for the damage they do to highways,0.0,1.0,1.0
just to be clear then the racist abuser is of sounder moral character,0.0,1.0,0.0
can we deport you to africa  i can tell,0.0,1.0,1.0
