,Unnamed: 0,id,comment_text,target,split
142,142,00587c559177dcf2,reply facetious would relayed message jza mrsc word stern there would like evidence claim made talk glad provide also failed provide diffs message regard word youre claiming offesive perhaps wpassume good faith two user constantly harass follow article making disruptive edits violation numerous wikipedia guideline wpharass one example removal third party reference article dont suit point view without entering edit summary considered wikipedia guideline bad faith violation wpblank violation wpneo adding derogatory neologism article organisation personally agree despite made aware policy despite reference said organisation described said neologislm despite community majority constantly removing derogatory term tag team practise shown used numerous editor edit article british culture trad county would like evidence ask would seem however looking message talkpage especially lovely intertude uk mediation section jza messaged somebody seems familiar violation wpcanvas specifically section wikipediacanvascampaigning may interest youre going admin may suggest please make familiar policy guideline referenced message rather accusing user cyberstalked personal attack systematic bias acceptable youre make sure policy upheld chip sake friend thanks,0.0,train
143,143,005b214511a69b4b,postscript polite talk people behind back please remove comment mrphs talk page vaughan youre right went check previous edit found page marvel site spelled vaughn finding many spell correctly thanks edits,0.0,train
144,144,005ba6af463ab6cf,block hi wondering confirmed darren jolly contestant block thanks,0.0,train
145,145,005cec874506e9d9,opinion please point ii srq continues make personal remark said wouldnt may assume help wprfcu also believe violated rule today edit warring one accurate word ridiculous edit warring general let make stop may also ask wrong honest statement made talk page mean hasty refactoring appreciate assistance welcome question way pivotal accurate well referenced entry become peacock understanding refers unneceessary editorializing precise vital info sequence event thanks,0.0,train
146,146,005de39c51ef844a,azari azerbaijani azariiranianazerbaijaniturkic nation,0.0,train
147,147,005e2ae8f864f76c,userbox hello userbox using templateuser queerrights moved user space per wpgus new link leave question may still talk page thank,0.0,train
148,148,005e6b1369cbe377,actually take time little bit research bloodofox instead jumping perceive avenue pursue vendetta youd realised would colleague kiyoweap probability kelpiewater horseeach uisge different term used different place entity challenged kiyoweap produce something decent uisge guarantee hell unable corbett,0.0,train
149,149,005eb6d31a8d821e,ive seen editor eric elephant room issue baitingpoking bearwhatever hell want call passiveaggressive baiting one want touch one even though uncivil hell appears tactic choice whenever someone want get rid someone get way thats part saddens darkness,0.0,train
150,150,005ed4dfecd86188,socialistm two important feature smith concept invisible hand first smith advocating social policy people act self interest rather describing observed economic reality people act interest second smith claiming selfinterest beneficial effect community argue selfinterest always good merely argued view selfinterest necessarily bad worth noting upon death smith left much personal wealth charity good let make sure put forth idea adam smith socialist thats wikipedia way,0.0,train
151,151,005f59485fcddeb0,sorry puck one ever said dick number one clearly listed second batman master detective martial artist trained mentioned combat discplines need mention skillsabilities battle he lost thats encylopia supposed also problem going low end showing high end showing he proven match meta like slade pinned shiva one earliest appearences,1.0,train
152,152,005fb1983ff191e9,alpha version multiplayer beta version,0.0,train
153,153,0060062dd4db5195,pd seen apart article coat arm sahrawi arab democratic republic also different article named coat arm western sahara show clearly user politicallydriven intention bad faith although claim neutral neutral logically would work coat arm western sahara article intead trying merge two article messing,0.0,train
